OBJECTID;ID_ELEM;ID_PERC;ORIG;NOME;COD_ENTE;STATO;TIPO_ELE;SEDE;ID_SEDE;FITTIZIO;C_LARGH;C_TF;FLG_ST;NODO_INI;NODO_FIN;VISIBILE;PERCORSOAM;CLAS_AMM;ISTAT_ENTE;PERIMETRO;ORIG_FID
218375.000000;01825030182501;000000036355;2.00000000000;SS 309 ROMEA;1.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182503;0182501;1.00000000000;SS 309 ROMEA (RO);1.00000000000;029002;9.70;1233
218376.000000;01825040187852;000000160890;2.00000000000;VIA ROMEA COMMERCIALE;2.00000000000;1.00000000000;1.00000000000;2.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182504;0187852;1.00000000000;SR 495 DI CODIGORO (RO);2.00000000000;029002;20.35;1234
218377.000000;01825060182507;000000160890;2.00000000000;SR 495 DI CODIGORO;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182506;0182507;1.00000000000;SR 495 DI CODIGORO (RO);2.00000000000;029002;1163.42;728
218386.000000;01825200181203;000000165098;2.00000000000;STRADA MARCANTA;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;1.00000000000;32.0000000000;0E-11;0182520;0181203;1.00000000000;STRADA MARCANTA;4.00000000000;029001;15.96;729
218389.000000;01825240182525;000000016145;2.00000000000;LOC. PONTINOVI;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182524;0182525;1.00000000000;SR 516 PIOVESE (RO);2.00000000000;029001;205.28;650
218390.000000;01825250182526;000000016145;2.00000000000;LOC. PONTINOVI;2.00000000000;1.00000000000;1.00000000000;2.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182525;0182526;1.00000000000;SR 516 PIOVESE (RO);2.00000000000;029001;22.04;651
218391.000000;01825260182527;000000016145;2.00000000000;LOC. PONTINOVI;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182526;0182527;1.00000000000;SR 516 PIOVESE (RO);2.00000000000;029001;10.37;754
218392.000000;01825280182529;000000165023;2.00000000000;ST00073898;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;22.0000000000;0E-11;0182528;0182529;1.00000000000;ST00073898;4.00000000000;027006;93.18;755
218393.000000;01825300182531;000000165885;2.00000000000;LOCALITA' S. PIETRO BASSO;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;22.0000000000;0E-11;0182530;0182531;1.00000000000;LOCALITA' S. PIETRO BASSO;4.00000000000;029001;867.14;756
218394.000000;01825270182532;000000016145;2.00000000000;LOC. PONTINOVI;2.00000000000;1.00000000000;1.00000000000;2.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182527;0182532;1.00000000000;SR 516 PIOVESE (RO);2.00000000000;029001;17.71;757
